resultId,raceId,driverId,constructorId,number,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
22486,916,822,3,77,3,5,10,56,6035777,55,6,01:42.5,193.617,1
22487,916,4,6,14,6,6,8,56,6100016,47,2,01:41.5,195.585,1
22488,916,20,9,1,18,7,6,56,6100519,50,1,01:41.4,195.768,1
22489,916,825,1,20,7,8,4,56,6105467,29,14,01:44.3,190.309,1
22490,916,818,5,25,14,10,1,56,6113648,17,12,01:44.2,190.504,1
22491,916,813,208,13,10,9,2,56,6112655,38,11,01:43.8,191.187,1
22500,917,3,131,6,1,1,25,71,5402555,62,2,01:13.6,210.711,1
22501,917,1,131,44,2,2,18,71,5404012,62,1,01:13.6,210.895,1
22502,917,13,3,19,3,3,15,71,5443586,59,7,01:14.1,209.341,1
22503,917,18,1,22,5,4,12,71,5451213,68,4,01:14.0,209.629,1
22504,917,20,9,1,6,5,10,71,5453975,68,5,01:14.0,209.576,1
22505,917,4,6,14,8,6,8,71,5464461,55,10,01:14.3,208.744,1
22506,917,8,6,7,10,7,6,71,5466285,37,17,01:15.0,206.934,1
22507,917,807,10,27,12,8,4,71,5466489,70,3,01:13.7,210.4,1
22508,917,825,1,20,7,9,2,71,5472640,62,11,01:14.5,208.097,1
22518,918,1,131,44,2,1,50,55,5942619,49,4,01:45.6,189.342,1
22519,918,13,3,19,4,2,36,55,5945195,47,2,01:44.8,190.738,1
22520,918,822,3,77,3,3,30,55,5971499,54,6,01:45.7,189.113,1
22521,918,817,9,3,20,4,24,55,5979856,50,1,01:44.5,191.341,1
22522,918,18,1,22,6,5,20,55,6002953,47,9,01:46.7,187.32,1
22523,918,807,10,27,12,6,16,55,6004767,47,7,01:45.8,189.024,1
22524,918,815,10,11,11,7,12,55,6013679,49,8,01:45.8,188.968,1
22525,918,20,9,1,19,8,8,55,6014664,51,3,01:45.6,189.427,1
22526,918,4,6,14,8,9,4,55,6028432,45,12,01:47.4,186.126,1
22527,918,8,6,7,7,10,2,55,6030439,46,16,01:47.7,185.586,1
22528,918,825,1,20,9,11,0,55,6032995,37,10,01:46.8,187.171,1
22529,918,818,5,25,10,12,0,55,6034566,50,5,01:45.7,189.186,1
22538,926,1,131,44,1,1,25,58,5514067,50,1,01:30.9,209.915,1
22539,926,3,131,6,2,2,18,58,5515427,47,2,01:31.1,209.577,1
22540,926,20,6,5,4,3,15,58,5548590,52,4,01:31.5,208.74,1
22541,926,13,3,19,3,4,12,58,5552263,50,6,01:31.7,208.144,1
22542,926,831,15,12,10,5,10,58,5609216,46,9,01:32.6,206.137,1
22556,927,20,6,5,2,1,25,56,6065793,46,3,01:43.6,193.501,1
22557,927,1,131,44,1,2,18,56,6074362,45,2,01:43.1,193.501,1
22558,927,3,131,6,3,3,15,56,6078103,43,1,01:42.1,195.516,1
22559,927,8,6,7,11,4,12,56,6119615,40,7,01:44.1,191.644,1
22560,927,822,3,77,8,5,10,56,6136202,42,6,01:44.1,191.71,1
22561,927,13,3,19,7,6,8,56,6139379,40,5,01:44.0,191.891,1
22562,927,830,5,33,6,7,6,56,6163555,42,9,01:44.6,190.81,1
22576,928,1,131,44,1,1,25,56,5982008,31,1,01:42.2,191.996,1
22577,928,3,131,6,2,2,18,56,5982722,39,2,01:42.6,191.328,1
22578,928,20,6,5,3,3,15,56,5984996,15,5,01:43.0,190.487,1
22579,928,8,6,7,6,4,12,56,5985843,48,6,01:43.0,190.472,1
22580,928,13,3,19,4,5,10,56,5990552,37,4,01:42.7,191.013,1
22581,928,822,3,77,5,6,8,56,5991893,37,7,01:43.1,190.426,1
22582,928,154,208,8,8,7,6,56,6001016,34,8,01:43.1,190.272,1
22583,928,831,15,12,9,8,4,56,6004633,46,12,01:43.7,189.248,1
22584,928,817,9,3,7,9,2,56,6014125,46,9,01:43.2,190.068,1
22596,929,1,131,44,1,1,25,57,5705809,38,5,01:37.9,199.098,1
22597,929,8,6,7,4,2,18,57,5709189,42,1,01:36.3,202.294,1
22598,929,3,131,6,3,3,15,57,5711842,36,3,01:37.3,200.184,1
22599,929,822,3,77,5,4,12,57,5748766,16,6,01:38.1,198.615,1
22600,929,20,6,5,2,5,10,57,5749798,38,2,01:36.6,201.639,1
22601,929,817,9,3,7,6,8,57,5767560,53,12,01:38.9,196.903,1
22602,929,154,208,8,10,7,6,57,5790572,34,15,01:39.2,196.48,1
22616,930,3,131,6,1,1,25,66,6072555,53,2,01:29.1,188.061,1
22617,930,1,131,44,2,2,18,66,6090106,54,1,01:28.3,189.849,1
22618,930,20,6,5,3,3,15,66,6117897,61,6,01:30.7,184.687,1
22619,930,822,3,77,4,4,12,66,6131772,44,5,01:30.7,184.74,1
22620,930,8,6,7,7,5,10,66,6132557,47,3,01:29.9,186.342,1
22621,930,13,3,19,9,6,8,66,6153869,51,4,01:30.4,185.429,1
22636,931,3,131,6,2,1,25,78,6558420,76,2,01:18.6,152.841,1
22637,931,20,6,5,3,2,18,78,6562906,75,4,01:18.9,152.347,1
22638,931,1,131,44,1,3,15,78,6564473,42,3,01:18.7,152.692,1
22639,931,826,9,26,5,4,12,78,6570385,75,7,01:19.1,151.815,1
22640,931,817,9,3,4,5,10,78,6572028,74,1,01:18.1,153.891,1
22641,931,8,6,7,6,6,8,78,6572765,74,10,01:19.7,150.822,1
22642,931,815,10,11,7,7,6,78,6573433,74,11,01:19.7,150.811,1
22643,931,18,1,22,10,8,4,78,6574483,76,9,01:19.5,151.128,1
22644,931,831,15,12,14,9,2,78,6582046,76,15,01:20.0,150.133,1
22645,931,832,5,55,0,10,1,78,6583476,48,13,01:19.8,150.511,1
22646,931,807,10,27,11,11,0,78,6584652,46,14,01:19.9,150.313,1
22647,931,154,208,8,15,12,0,78,6586835,40,17,01:20.5,149.263,1
22648,931,828,15,9,17,13,0,78,6589579,75,8,01:19.3,151.519,1
22649,931,822,3,77,16,14,0,78,6604209,74,6,01:18.9,152.173,1
22656,932,1,131,44,1,1,25,70,5513145,64,3,01:17.5,202.648,1
22657,932,3,131,6,2,2,18,70,5515430,63,5,01:17.6,202.218,1
22658,932,822,3,77,4,3,15,70,5553811,67,6,01:17.9,201.478,1
22659,932,8,6,7,3,4,12,70,5558770,42,1,01:17.0,203.925,1
22660,932,20,6,5,18,5,10,70,5563048,59,2,01:17.1,203.613,1
22661,932,13,3,19,15,6,8,70,5569526,64,4,01:17.6,202.437,1
22662,932,813,208,13,6,7,6,70,5579809,51,10,01:18.4,200.288,1
22676,933,3,131,6,2,1,25,71,5416930,35,1,01:11.2,218.622,1
22677,933,1,131,44,1,2,18,71,5425730,60,2,01:11.5,217.888,1
22678,933,13,3,19,4,3,15,71,5434503,58,4,01:11.6,217.468,1
22679,933,20,6,5,3,4,12,71,5435111,44,3,01:11.5,217.815,1
22680,933,822,3,77,6,5,10,71,5470534,52,7,01:12.2,215.557,1
22681,933,807,10,27,5,6,8,71,5481005,62,12,01:12.5,214.686,1
22696,934,1,131,44,1,1,25,52,5487729,29,1,01:37.1,218.425,1
22697,934,3,131,6,2,2,18,52,5498685,24,2,01:37.4,217.73,1
22698,934,20,6,5,6,3,15,52,5513172,31,6,01:37.7,217.053,1
22699,934,13,3,19,3,4,12,52,5524568,26,3,01:37.5,217.589,1
22700,934,822,3,77,4,5,10,52,5550923,32,5,01:37.5,217.484,1
22701,934,826,9,26,7,6,8,52,5551684,28,7,01:37.9,216.603,1
22702,934,807,10,27,9,7,6,52,5566473,32,9,01:38.3,215.752,1
22716,936,20,6,5,3,1,25,69,6369985,63,5,01:26.8,181.759,1
22717,936,826,9,26,7,2,18,69,6385733,57,4,01:26.5,182.29,1
22718,936,817,9,3,4,3,15,69,6395069,68,1,01:24.8,185.939,1
22719,936,830,5,33,9,4,12,69,6414236,62,11,01:27.7,179.938,1
22720,936,4,1,14,15,5,10,69,6419064,67,10,01:27.3,180.637,1
22721,936,1,131,44,1,6,8,69,6422010,68,3,01:25.7,183.974,1
22722,936,154,208,8,10,7,6,69,6428563,60,14,01:28.1,179.059,1
22723,936,3,131,6,2,8,4,69,6428861,68,2,01:25.1,185.223,1
22724,936,18,1,22,16,9,2,69,6437013,65,17,01:28.5,178.139,1
22725,936,828,15,9,17,10,1,69,6439115,60,12,01:28.0,179.214,1
22726,936,831,15,12,18,11,0,69,6443443,51,15,01:28.3,178.678,1
22727,936,13,3,19,8,12,0,69,6444263,59,6,01:26.9,181.566,1
22728,936,822,3,77,6,13,0,69,6450213,51,8,01:27.1,181.161,1
22729,936,813,208,13,14,14,0,69,6455127,62,9,01:27.1,181.012,1
22736,937,1,131,44,1,1,25,43,5020387,34,2,01:52.5,224.12,1
22737,937,3,131,6,2,2,18,43,5022445,34,1,01:52.4,224.295,1
22738,937,154,208,8,9,3,15,43,5058375,37,12,01:54.8,219.677,1
22739,937,826,9,26,12,4,12,43,5066079,29,3,01:53.0,223.073,1
22740,937,815,10,11,4,5,10,43,5074384,29,13,01:54.8,219.645,1
22741,937,13,3,19,6,6,8,43,5075670,23,8,01:54.1,220.998,1
22742,937,8,6,7,16,7,6,43,5076090,30,9,01:54.5,220.18,1
22743,937,830,5,33,18,8,4,43,5076463,36,4,01:53.3,222.592,1
22744,937,822,3,77,3,9,2,43,5081427,23,10,01:54.6,219.932,131
22745,937,828,15,9,13,10,1,43,5111621,30,7,01:54.0,221.136,1
22746,937,831,15,12,14,11,0,43,5122698,29,6,01:54.0,221.196,1
22756,938,1,131,44,1,1,25,53,4680688,48,1,01:26.7,240.617,1
22757,938,20,6,5,3,2,18,53,4705730,52,3,01:27.4,238.678,1
22758,938,13,3,19,5,3,15,53,4728323,31,8,01:27.9,237.326,1
22759,938,822,3,77,6,4,12,53,4728684,49,6,01:27.5,238.272,1
22760,938,8,6,7,2,5,10,53,4749548,43,7,01:27.6,238.111,1
22761,938,815,10,11,7,6,8,53,4753471,46,10,01:28.1,236.609,1
22776,939,20,6,5,1,1,25,61,7282118,53,2,01:50.1,165.659,1
22777,939,817,9,3,2,2,18,61,7283596,52,1,01:50.0,165.701,1
22778,939,8,6,7,3,3,15,61,7299272,48,5,01:50.3,165.251,1
22779,939,3,131,6,6,4,12,61,7306838,50,7,01:50.9,164.368,1
22780,939,822,3,77,7,5,10,61,7316322,49,10,01:51.3,163.765,1
22781,939,826,9,26,4,6,8,61,7317626,36,8,01:51.1,164.109,1
22782,939,815,10,11,13,7,6,61,7332954,44,12,01:52.0,162.847,1
22783,939,830,5,33,8,8,4,61,7333568,43,4,01:50.3,165.315,1
22784,939,832,5,55,14,9,2,61,7334978,43,6,01:50.4,165.161,1
22785,939,831,15,12,16,10,1,61,7372163,36,15,01:52.6,161.984,1
22786,939,828,15,9,17,11,0,61,7379625,30,11,01:51.6,163.395,1
22787,939,813,208,13,18,12,0,61,7379836,57,3,01:50.2,165.5,1
22796,940,1,131,44,2,1,25,53,5286508,33,1,01:36.1,217.434,1
22797,940,3,131,6,1,2,18,53,5305472,31,2,01:37.1,215.191,1
22798,940,20,6,5,4,3,15,53,5307358,32,3,01:37.9,213.523,1
22799,940,8,6,7,6,4,12,53,5320276,32,4,01:38.0,213.242,1
22800,940,822,3,77,3,5,10,53,5323254,41,8,01:38.2,212.795,1
22801,940,807,10,27,13,6,8,53,5342067,43,9,01:38.3,212.6,1
22802,940,154,208,8,8,7,6,53,5358806,35,6,01:38.2,212.955,1
22803,940,813,208,13,11,8,4,53,5360083,39,5,01:38.1,213.022,1
22804,940,830,5,33,17,9,2,53,5381823,32,7,01:38.2,212.803,1
22816,941,1,131,44,2,1,25,53,5831024,44,3,01:40.6,209.328,1
22817,941,20,6,5,4,2,18,53,5836977,51,1,01:40.1,210.378,1
22818,941,815,10,11,7,3,15,53,5859942,48,9,01:41.8,206.862,1
22819,941,13,3,19,15,4,12,53,5869855,48,4,01:40.9,208.689,1
22820,941,8,6,7,5,8,4,53,5903382,48,2,01:40.3,209.91,1
22821,941,831,15,12,12,6,8,53,5887532,52,6,01:41.4,207.678,1
22822,941,813,208,13,14,7,6,53,5892112,52,7,01:41.5,207.402,1
22824,941,18,1,22,13,9,2,53,5910491,53,13,01:43.1,204.261,1
22825,941,830,5,33,9,10,1,53,5919448,45,15,01:43.3,203.871,1
22826,941,4,1,14,19,11,0,53,5922234,29,12,01:42.6,205.115,1
22837,942,1,131,44,2,1,25,56,6652703,48,2,01:40.7,197.014,1
22838,942,3,131,6,1,2,18,56,6655553,49,1,01:40.7,197.154,1
22839,942,20,6,5,13,3,15,56,6656084,52,3,01:41.3,195.863,1
22840,942,830,5,33,8,4,12,56,6675062,51,9,01:43.2,192.366,1
22841,942,815,10,11,5,5,10,56,6677116,54,7,01:43.0,192.668,1
22842,942,18,1,22,11,6,8,56,6680761,50,8,01:43.0,192.638,1
22843,942,832,5,55,20,7,6,56,6683322,51,5,01:42.7,193.325,1
22844,942,813,208,13,12,8,4,56,6684976,51,6,01:42.8,192.97,1
22845,942,831,15,12,15,9,2,56,6692960,54,12,01:44.4,190.09,1
22846,942,817,9,3,3,10,1,56,6706074,53,4,01:42.0,194.614,1
22847,942,4,1,14,9,11,0,56,6707519,55,11,01:44.3,190.243,1
22848,942,834,209,53,17,12,0,56,6727980,50,16,01:48.2,183.472,1
22857,943,3,131,6,1,1,25,71,6155038,67,1,01:20.5,192.426,1
22858,943,1,131,44,2,2,18,71,6156992,67,2,01:20.7,191.945,1
22859,943,822,3,77,6,3,15,71,6169630,68,4,01:21.6,189.917,1
22860,943,826,9,26,4,4,12,71,6171610,69,3,01:21.5,190.001,1
22861,943,817,9,3,5,5,10,71,6174720,70,5,01:21.6,189.824,1
22862,943,13,3,19,7,6,8,71,6176531,71,7,01:22.0,188.935,1
22863,943,807,10,27,10,7,6,71,6180898,69,9,01:22.4,188.059,1
22864,943,815,10,11,9,8,4,71,6189381,51,12,01:22.8,187.227,1
22865,943,830,5,33,8,9,2,71,6190267,70,10,01:22.6,187.576,1
22866,943,154,208,8,12,10,1,71,6192972,69,13,01:22.9,186.92,1
22867,943,813,208,13,13,11,0,71,6193576,70,14,01:23.0,186.762,1
22868,943,828,15,9,14,12,0,71,6195218,62,11,01:22.7,187.32,1
22869,943,832,5,55,11,13,0,71,6203810,46,8,01:22.2,188.56,1
22870,943,18,1,22,20,14,0,71,6204252,49,15,01:23.0,186.666,1
22877,944,3,131,6,1,1,25,71,5469090,57,2,01:15.0,206.95,1
22878,944,1,131,44,2,2,18,71,5476846,51,1,01:14.8,207.296,1
22879,944,20,6,5,3,3,15,71,5483334,57,3,01:15.0,206.705,1
22880,944,8,6,7,4,4,12,71,5516633,48,4,01:15.4,205.691,1
22897,945,3,131,6,1,1,25,55,5910175,37,5,01:45.4,189.779,1
22898,945,1,131,44,2,2,18,55,5918446,44,1,01:44.5,191.302,1
22899,945,8,6,7,3,3,15,55,5929605,47,4,01:44.9,190.528,1
22900,945,20,6,5,15,4,12,55,5953910,48,2,01:44.6,191.242,1
22901,945,815,10,11,4,5,10,55,5974127,30,8,01:45.9,188.818,1
22902,945,817,9,3,5,6,8,55,5975185,46,9,01:46.3,188.085,1
22903,945,807,10,27,7,7,6,55,6003793,29,16,01:47.1,186.751,1
22904,945,13,3,19,8,8,4,55,6007926,33,14,01:47.0,186.891,1
22905,945,154,208,8,18,9,2,55,6008376,47,7,01:45.9,188.877,1
22906,945,826,9,26,9,10,1,55,6012546,27,13,01:46.9,187.069,1
22907,945,832,5,55,10,11,0,55,6013700,38,15,01:47.0,186.867,1
22917,948,3,131,6,2,1,25,57,6495565,21,3,01:30.6,210.815,1
22918,948,1,131,44,1,2,18,57,6503625,48,4,01:30.6,210.608,1
22919,948,20,6,5,3,3,15,57,6505208,23,2,01:30.0,212.235,1
22920,948,817,9,3,8,4,12,57,6519895,49,1,01:29.0,214.51,1
22921,948,13,3,19,6,5,10,57,6554544,39,9,01:32.3,206.861,1
22922,948,154,210,8,19,6,8,57,6567646,48,17,01:32.9,205.582,1
22923,948,807,10,27,10,7,6,57,6569764,49,16,01:32.8,205.646,1
22924,948,822,3,77,16,8,4,57,6570718,51,14,01:32.7,205.886,1
22925,948,832,5,55,7,9,2,57,6571245,23,7,01:31.7,208.253,1
22926,948,830,5,33,5,10,1,57,6572398,44,6,01:31.5,208.606,1
22927,948,835,4,30,13,11,0,57,6578964,14,18,01:33.0,205.376,1
22928,948,825,4,20,14,12,0,57,6581171,45,10,01:32.5,206.494,1
22929,948,815,10,11,9,13,0,57,6587264,39,15,01:32.8,205.764,1
22939,949,3,131,6,2,1,25,57,5614696,41,1,01:34.5,206.21,1
22940,949,8,6,7,4,2,18,57,5624978,39,3,01:35.2,204.745,1
22941,949,1,131,44,1,3,15,57,5644844,43,2,01:34.7,205.785,1
22942,949,817,9,3,5,4,12,57,5677190,44,9,01:36.1,202.814,1
22943,949,154,210,8,9,5,10,57,5692995,42,11,01:36.1,202.749,1
22944,949,830,5,33,10,6,8,57,5695625,49,7,01:35.5,204.004,1
22961,950,3,131,6,1,1,25,56,5933891,38,6,01:40.4,195.419,1
22962,950,20,6,5,4,2,18,56,5971667,37,9,01:40.6,195.046,1
22963,950,826,9,26,6,3,15,56,5979827,38,14,01:41.5,193.248,1
22964,950,817,9,3,2,4,12,56,5986579,55,11,01:41.0,194.264,1
22965,950,8,6,7,3,5,10,56,5999763,40,8,01:40.6,195.079,1
22966,950,13,3,19,10,6,8,56,6009402,34,16,01:41.8,192.737,1
22967,950,1,131,44,22,7,6,56,6012121,32,10,01:40.7,194.945,1
22968,950,830,5,33,9,8,4,56,6013159,41,5,01:40.4,195.456,1
22969,950,832,5,55,8,9,2,56,6018018,35,12,01:41.5,193.364,1
22970,950,822,3,77,5,10,1,56,6020083,23,15,01:41.6,193.225,1
22971,950,815,10,11,7,11,0,56,6028174,30,17,01:41.8,192.679,1
22972,950,4,1,14,11,12,0,56,6031144,36,19,01:42.2,191.962,1
22973,950,18,1,22,12,13,0,56,6035881,46,3,01:40.3,195.652,1
22983,951,3,131,6,1,1,25,53,5561997,52,1,01:39.1,212.452,1
22984,951,1,131,44,10,2,18,53,5587019,36,4,01:40.3,209.969,1
22985,951,8,6,7,3,3,15,53,5593995,47,3,01:40.1,210.315,1
22986,951,822,3,77,2,4,12,53,5612214,37,6,01:41.2,208.115,1
22987,951,13,3,19,4,5,10,53,5636424,52,2,01:39.7,211.07,1
23005,952,830,9,33,4,1,25,66,6100017,36,6,01:28.8,188.682,1
23006,952,8,6,7,5,2,18,66,6100633,38,4,01:28.5,189.274,1
23007,952,20,6,5,6,3,15,66,6105598,39,2,01:28.0,190.488,1
23008,952,817,9,3,3,4,12,66,6143967,46,3,01:28.2,189.98,1
23009,952,822,3,77,7,5,10,66,6145288,60,8,01:29.1,188.12,1
23010,952,832,5,55,8,6,8,66,6161412,42,11,01:29.7,186.899,1
23011,952,815,10,11,9,7,6,66,6179555,37,15,01:29.8,186.612,1
23012,952,13,3,19,18,8,4,66,6180724,43,9,01:29.2,187.789,1
23027,953,1,131,44,3,1,25,78,7169133,71,1,01:17.9,154.135,1
23028,953,817,9,3,1,2,18,78,7176385,67,3,01:18.3,153.437,1
23029,953,815,10,11,7,3,15,78,7182958,64,4,01:18.4,153.139,1
23030,953,20,6,5,4,4,12,78,7184979,62,2,01:18.0,154.005,1
23031,953,4,1,14,9,5,10,78,7254209,72,8,01:19.2,151.739,1
23032,953,807,10,27,5,6,8,78,7262132,74,11,01:19.2,151.62,1
23033,953,3,131,6,2,7,6,78,7262423,74,6,01:18.8,152.523,1
23049,954,1,131,44,1,1,25,70,5465296,68,2,01:16.0,206.625,1
23050,954,20,6,5,3,2,18,70,5470307,70,3,01:16.3,205.769,1
23051,954,822,3,77,7,3,15,70,5511718,68,10,01:16.9,204.055,1
23052,954,830,9,33,5,4,12,70,5518316,49,4,01:16.3,205.71,1
23053,954,3,131,6,2,5,10,70,5527389,60,1,01:15.6,207.669,1
23054,954,8,6,7,6,6,8,70,5528313,44,9,01:16.9,204.105,1
23055,954,817,9,3,4,7,6,70,5528930,51,5,01:16.5,205.207,1
23071,955,3,131,6,1,1,25,51,5572366,48,1,01:46.5,202.946,1
23072,955,20,6,5,3,2,18,51,5589062,49,5,01:47.0,201.917,1
23073,955,815,10,11,7,3,15,51,5597607,45,4,01:47.0,201.988,1
23074,955,8,6,7,4,4,12,51,5605468,41,6,01:47.2,201.629,1
23075,955,1,131,44,10,5,10,51,5628701,42,2,01:46.8,202.306,1
23076,955,822,3,77,8,6,8,51,5633252,50,9,01:47.6,200.836,1
23077,955,817,9,3,2,7,6,51,5641595,51,12,01:47.7,200.59,1
23078,955,830,9,33,9,8,4,51,5643062,50,3,01:47.0,202.021,1
23079,955,807,10,27,12,9,2,51,5650074,37,15,01:48.0,200.077,1
23080,955,13,3,19,5,10,1,51,5657741,35,13,01:47.8,200.543,1
23081,955,18,1,22,19,11,0,51,5677183,50,10,01:47.6,200.802,1
23093,956,1,131,44,1,1,25,71,5258107,67,1,01:08.4,227.647,1
23094,956,830,9,33,8,2,18,71,5263826,69,5,01:09.6,223.7,1
23095,956,8,6,7,4,3,15,71,5264131,66,4,01:08.9,226.11,1
23096,956,3,131,6,6,4,12,71,5274817,66,2,01:08.5,227.381,1
23097,956,817,9,3,5,5,10,71,5289088,66,3,01:08.8,226.459,1
23098,956,18,1,22,3,6,8,71,5295813,70,9,01:10.0,222.476,1
23099,956,154,210,8,13,7,6,71,5302775,67,8,01:09.9,222.718,1
23100,956,832,5,55,15,8,4,71,5305507,68,11,01:10.1,222.042,1
23115,957,1,131,44,1,1,25,52,5695831,45,3,01:35.8,221.44,1
23116,957,830,9,33,3,2,18,52,5704081,41,6,01:36.4,219.979,1
23117,957,3,131,6,2,3,15,52,5712742,44,1,01:35.5,221.957,1
23118,957,817,9,3,4,4,12,52,5722042,52,4,01:36.0,220.882,1
23119,957,8,6,7,5,5,10,52,5765574,39,8,01:37.0,218.648,1
23120,957,815,10,11,10,6,8,52,5772772,35,15,01:37.9,216.625,1
23121,957,807,10,27,8,7,6,52,5773543,51,11,01:37.6,217.25,1
23122,957,832,5,55,7,8,4,52,5781689,43,10,01:37.4,217.734,1
23123,957,20,6,5,11,9,2,52,5787485,44,7,01:36.9,218.786,1
23124,957,826,5,26,15,10,1,52,5788431,35,13,01:37.7,217.141,1
23137,958,1,131,44,2,1,25,70,6030115,69,3,01:23.8,188.095,1
23138,958,3,131,6,1,2,18,70,6032092,60,2,01:23.7,188.497,1
23139,958,817,9,3,3,3,15,70,6057654,60,5,01:24.6,186.407,1
23140,958,20,6,5,5,4,12,70,6058328,59,4,01:24.4,186.904,1
23141,958,830,9,33,4,5,10,70,6078774,40,7,01:24.7,186.234,1
23142,958,8,6,7,14,6,8,70,6079159,52,1,01:23.1,189.822,1
23159,959,1,131,44,2,1,25,67,5444200,52,3,01:18.7,209.107,1
23160,959,817,9,3,3,2,18,67,5451196,48,1,01:18.4,209.918,1
23161,959,830,9,33,4,3,15,67,5457613,47,4,01:18.9,208.673,1
23162,959,3,131,6,1,4,12,67,5460045,51,5,01:19.1,208.114,1
23163,959,20,6,5,6,5,10,67,5476770,48,2,01:18.7,209.203,1
23164,959,8,6,7,5,6,8,67,5481223,36,6,01:19.6,206.937,1
23165,959,807,10,27,8,7,6,67,5514249,46,12,01:20.1,205.686,1
23181,960,3,131,6,1,1,25,44,6291058,11,2,01:51.7,225.64,1
23182,960,817,9,3,5,2,18,44,6305171,11,4,01:52.5,224.205,1
23183,960,1,131,44,21,3,15,44,6318692,40,1,01:51.6,225.969,1
23184,960,807,10,27,7,4,12,44,6326965,41,10,01:53.5,222.094,1
23185,960,815,10,11,6,5,10,44,6331718,34,8,01:53.4,222.321,1
23186,960,20,6,5,4,6,8,44,6336452,35,5,01:52.7,223.674,1
23187,960,4,1,14,22,7,6,44,6350503,43,15,01:54.5,220.243,1
23188,960,822,3,77,8,8,4,44,6351209,31,12,01:54.1,220.946,1
23189,960,8,6,7,3,9,2,44,6352167,27,9,01:53.5,222.157,1
23190,960,13,3,19,10,10,1,44,6356931,25,14,01:54.3,220.517,1
23191,960,830,9,33,2,11,0,44,6362196,32,7,01:53.3,222.582,1
23192,960,821,210,21,18,12,0,44,6364935,26,13,01:54.3,220.53,1
23193,960,154,210,8,11,13,0,44,6367532,25,11,01:53.8,221.561,1
23194,960,826,5,26,19,14,0,44,6378155,37,3,01:52.1,224.965,1
23195,960,835,4,30,13,15,0,44,6384223,41,6,01:53.3,222.641,1
23203,961,3,131,6,2,1,25,53,4648089,26,9,01:26.6,240.82,1
23204,961,1,131,44,1,2,18,53,4663159,27,4,01:26.3,241.646,1
23205,961,20,6,5,3,3,15,53,4669079,48,5,01:26.3,241.626,1
23206,961,8,6,7,4,4,12,53,4675650,50,3,01:26.0,242.452,1
23207,961,817,9,3,6,5,10,53,4693384,52,2,01:25.9,242.726,1
23208,961,822,3,77,5,6,8,53,4699104,46,10,01:26.7,240.517,1
23209,961,830,9,33,7,7,6,53,4702325,50,8,01:26.4,241.361,1
23210,961,815,10,11,8,8,4,53,4713043,40,12,01:26.9,239.93,1
23211,961,13,3,19,11,9,2,53,4713706,50,7,01:26.4,241.375,1
23212,961,807,10,27,9,10,1,53,4726745,40,13,01:27.0,239.837,1
23225,962,3,131,6,1,1,25,61,6948950,38,6,01:50.3,165.318,1
23226,962,817,9,3,2,2,18,61,6949438,49,1,01:47.2,170.113,1
23227,962,1,131,44,3,3,15,61,6956988,52,3,01:47.8,169.221,1
23228,962,8,6,7,5,4,12,61,6959169,51,4,01:48.2,168.515,1
23229,962,20,6,5,22,5,10,61,6976644,45,2,01:47.3,169.863,1
23230,962,830,9,33,4,6,8,61,7020147,46,5,01:49.1,167.207,1
23231,962,4,1,14,9,7,6,61,7038148,49,12,01:51.2,163.902,1
23232,962,815,10,11,17,8,4,61,7060012,34,15,01:51.5,163.508,1
23233,962,826,5,26,7,9,2,61,7060507,39,9,01:50.9,164.353,1
23234,962,825,4,20,15,10,1,61,7068902,44,8,01:50.9,164.48,1
23247,963,817,9,3,4,1,25,56,5832776,44,3,01:37.4,204.771,1
23248,963,830,9,33,3,2,18,56,5835219,44,2,01:37.4,204.925,1
23249,963,3,131,6,2,3,15,56,5858292,44,1,01:36.4,206.948,1
23250,963,8,6,7,6,4,12,56,5861561,47,4,01:37.5,204.736,1
23251,963,822,3,77,11,5,10,56,5894358,53,9,01:39.2,201.159,1
23252,963,815,10,11,7,6,8,56,5896570,51,11,01:39.3,200.898,1
23253,963,4,1,14,22,7,6,56,5897981,44,6,01:38.3,203.017,1
23254,963,807,10,27,8,8,4,56,5906838,43,5,01:37.8,204.051,1
23255,963,18,1,22,9,9,2,56,5914592,51,8,01:38.7,202.094,1
23256,963,835,4,30,19,10,1,56,5928242,53,12,01:39.4,200.853,1
23257,963,832,5,55,16,11,0,56,5931654,44,10,01:39.2,201.07,1
23269,964,3,131,6,1,1,25,53,5203333,31,5,01:36.0,217.651,1
23270,964,830,9,33,3,2,18,53,5208311,43,6,01:36.4,216.89,1
23271,964,1,131,44,2,3,15,53,5209109,36,2,01:35.2,219.703,1
23272,964,20,6,5,6,4,12,53,5223602,36,1,01:35.1,219.781,1
23273,964,8,6,7,8,5,10,53,5231703,33,4,01:36.0,217.785,1
23274,964,817,9,3,4,6,8,53,5237274,36,3,01:35.5,218.877,1
23275,964,815,10,11,5,7,6,53,5260828,31,7,01:36.8,216.061,1
23276,964,807,10,27,9,8,4,53,5262510,39,10,01:37.4,214.74,1
23277,964,13,3,19,12,9,2,53,5301096,35,14,01:37.8,213.787,1
23278,964,822,3,77,11,10,1,53,5301656,33,15,01:37.8,213.658,1
23279,964,154,210,8,7,11,0,53,5302587,32,8,01:37.0,215.473,1
23291,965,1,131,44,1,1,25,56,5892618,45,4,01:42.4,193.842,1
