,iid_target,iid_neighbors
27240,44279,44420
27241,33779,44277
27242,33779,49602
27243,33779,16916
27244,33779,3167
27245,33015,51756
27246,33015,50825
27247,33015,19450
27248,50289,43210
27249,50616,12827
27250,48160,48509
27251,48160,49347
27252,48160,37204
27253,48160,37203
27254,48160,44703
27255,48160,45673
27256,48160,43158
27257,48160,41219
27258,48160,41224
27259,48160,48938
27260,48160,40759
27261,412,13826
27262,46676,35351
27263,46676,50775
27264,46676,46677
27265,39387,31081
27266,48876,39540
27267,36508,48629
27268,41193,10893
27269,49064,34134
27270,33795,50772
27271,33798,37404
27272,33798,49336
27273,33790,49183
27274,46053,37797
27275,46053,42441
27276,52184,51093
27277,39476,48125
27278,15899,36817
27279,38957,48473
27280,42277,39496
27281,14460,14025
27282,15390,38903
27283,41846,41043
27284,36287,36286
27285,809,45265
27286,809,43432
27287,809,43460
27288,34259,47864
27289,33836,33837
27290,38058,39603
27291,38058,39618
27292,38058,39601
27293,38058,39617
27294,38058,46574
27295,38058,36249
27296,38058,39616
27297,38058,36803
27298,38058,39609
27299,38058,39602
27300,13616,13603
27301,13616,13606
27302,44220,48202
27303,36875,36874
27304,49739,50573
27305,16628,3102
27306,3099,3102
27307,3099,3100
27308,3099,44609
27309,36465,41647
27310,36465,13974
27311,51968,1315
27312,51968,47859
27313,51968,31588
27314,42855,34800
27315,51858,36029
27316,43878,38044
27317,18573,50024
27318,43189,31233
27319,33848,38472
27320,33848,45311
27321,34248,34239
27322,34247,37879
27323,34247,50644
27324,14877,31464
27325,33896,14629
27326,33869,304
27327,13762,43944
27328,33864,43945
27329,33876,33874
27330,33876,31891
27331,33876,31400
27332,33876,42834
27333,33880,49262
27334,33880,31439
27335,33885,50641
27336,33885,50652
27337,33885,47218
27338,33885,22263
27339,33868,35353
27340,44356,40223
27341,33874,31891
27342,33874,31400
27343,33874,42834
27344,33878,52382
27345,33878,46331
27346,33877,31414
27347,33877,47854
27348,33877,39452
27349,33865,42987
27350,33865,36464
27351,33865,45943
27352,33865,42986
27353,45469,21561
27354,1243,13655
27355,16221,52681
27356,43580,44568
27357,43580,44585
27358,43580,53050
27359,3292,30947
27360,33952,35048
27361,50198,31197
27362,33958,41976
27363,15862,37186
27364,33922,36151
27365,43822,35975
27366,49018,45687
27367,33967,36493
27368,49900,48731
27369,37129,37130
27370,31637,31657
27371,33976,43652
27372,33979,34185
27373,33979,2180
27374,33979,2935
27375,33979,2175
27376,33979,2181
27377,33979,2191
27378,33979,2198
27379,19652,43263
27380,11889,14258
27381,2810,38965
27382,37890,52217
27383,50111,15484
27384,15793,38742
27385,48654,40282
27386,34009,31734
27387,34009,45550
27388,34009,2917
27389,34009,31736
27390,34009,31733
27391,34006,38798
27392,15374,48816
27393,45093,47363
27394,45093,39456
27395,45093,39455
27396,44277,49602
27397,44277,3167
27398,34027,52077
27399,49270,41349
27400,17234,42164
27401,44013,51921
27402,44013,50247
27403,34035,51743
27404,34035,51742
27405,34035,46889
27406,34035,50772
27407,49508,16582
27408,49508,51820
27409,49508,49509
27410,49508,51819
27411,49508,16579
27412,34039,39355
27413,45229,39257
27414,44819,42754
27415,46329,31415
27416,34072,46295
27417,36226,36225
27418,42352,42355
27419,42352,42347
27420,15515,35429
27421,15515,35431
27422,15515,31666
27423,15515,15516
27424,15515,31642
27425,15515,31665
27426,2038,36373
27427,2038,13734
27428,2038,2043
27429,2038,31165
27430,39139,24994
27431,34089,39613
27432,34089,36804
27433,34089,40187
27434,34089,50396
27435,31140,3588
27436,34099,36089
27437,14112,45573
27438,40405,38337
27439,43109,14916
27440,34132,31440
27441,13118,38541
27442,13118,49714
27443,13118,44907
27444,13118,17821
27445,34134,34139
27446,34253,34257
27447,34253,2666
27448,34253,2650
27449,34253,2667
27450,34253,8841
27451,34253,8840
27452,34253,2679
27453,34253,2727
27454,34253,2686
27455,34253,45802
27456,34253,950
27457,34253,45801
27458,34253,45795
27459,40044,40265
27460,5455,37611
27461,5455,49119
27462,5455,31697
27463,34146,34147
27464,34222,45374
27465,34222,41602
27466,34257,2666
27467,34257,2650
27468,34257,8826
27469,34257,2651
27470,34257,2667
27471,34257,8841
27472,34257,8840
27473,34257,2727
27474,34257,2686
27475,34185,2180
27476,34185,2175
27477,34185,2181
27478,34185,2191
27479,34185,2198
27480,34301,34300
27481,34301,34298
27482,34301,34299
27483,34300,34298
27484,34300,34299
27485,34298,34299
27486,34271,34296
27487,34271,34849
27488,34271,46977
27489,34296,34849
27490,34296,46977
27491,34328,49423
27492,12698,12699
27493,34325,39293
27494,34159,13496
27495,34159,32527
27496,34159,49586
27497,34159,48437
27498,34159,37593
27499,34283,47562
27500,34213,35579
27501,34213,38235
27502,34213,39597
27503,34169,34168
27504,34233,34232
27505,34233,22273
27506,34233,22267
27507,34233,22271
27508,34232,22273
27509,34232,22267
27510,34232,22271
27511,34219,47219
27512,2666,2650
27513,2666,8826
27514,2666,2651
27515,2666,2667
27516,2666,8841
27517,2666,8840
27518,2666,2727
27519,2666,2686
27520,34224,34218
27521,34144,12955
27522,34160,1767
27523,34156,37971
27524,34156,1693
27525,32685,44206
27526,34229,47226
27527,34229,48749
27528,34229,2564
27529,34229,47222
27530,1948,50672
27531,48641,46326
27532,48641,44069
27533,48641,44895
27534,48641,44896
27535,45975,52271
27536,45975,48279
27537,35176,35175
27538,35176,35701
27539,35176,30971
27540,34332,36208
27541,13534,36223
27542,32701,34843
27543,34342,38220
27544,34342,50940
27545,34346,36289
27546,34335,46599
27547,47340,30526
27548,47340,52705
27549,47340,51178
27550,30526,52705
27551,30526,51178
27552,52705,51178
27553,34338,32534
27554,35348,40224
27555,14943,14942
27556,37767,117
27557,37767,37768
27558,117,37768
27559,14561,42478
27560,30959,34367
27561,34371,31444
27562,49600,44902
27563,41878,46869
27564,39603,39618
27565,39603,39601
27566,39603,39617
27567,39603,46574
27568,39603,36249
27569,39603,39616
27570,39603,36803
27571,39603,39609
27572,39603,39602
27573,31863,3023
27574,41678,43892
27575,48533,16493
27576,45671,16430
27577,45671,49344
27578,45671,41215
27579,45671,46689
27580,34942,37049
27581,39285,35913
27582,39285,47114
27583,52041,37540
27584,49132,51171
27585,49132,52660
27586,53095,38615
27587,44120,37419
27588,46165,41155
27589,40157,45942
27590,40161,40162
27591,40161,42877
27592,41337,13302
27593,15775,39868
27594,15775,46860
27595,37988,43861
27596,50594,38615
27597,50594,40644
27598,34440,34701
27599,34440,45843
27600,47581,49930
27601,47581,36003
27602,42665,17829
27603,52543,43047
27604,52543,43867
27605,14145,14146
27606,46186,37888
27607,46186,43131
27608,52770,43093
27609,50991,38916
27610,6076,13336
27611,34928,42380
27612,34477,34476
27613,34471,52227
27614,12709,43285
27615,12709,46585
27616,46743,48731
27617,46743,13119
27618,46743,43047
27619,43545,38455
27620,48945,34676
27621,48945,13334
27622,48945,36048
27623,48945,44738
27624,40415,46121
27625,52714,46079
27626,42987,36464
27627,42987,45943
27628,41865,10250
27629,41865,41115
27630,34500,15102
27631,49648,37217
27632,34523,43644
27633,2180,2175
27634,2180,2181
27635,2180,2191
27636,2180,2198
27637,35058,34923
27638,35058,35952
27639,34557,39878
27640,34524,39686
27641,34532,38682
27642,12934,52547
27643,2650,8826
27644,2650,2651
27645,2650,2667
27646,2650,8841
27647,2650,8840
27648,2650,2727
27649,2650,2686
27650,1317,1315
27651,1317,31590
27652,1317,31580
27653,1317,1314
27654,34547,47867
27655,15412,51990
27656,2613,48430
27657,37671,34757
27658,40767,51756
27659,40767,44249
27660,40767,39762
27661,34550,31572
27662,34550,14367
27663,34550,2252
27664,34550,14366
27665,34550,31604
27666,34552,51232
27667,34537,50952
27668,3102,16776
27669,3102,3100
27670,3102,44609
27671,50617,50895
27672,45719,40613
27673,44075,39792
27674,2393,48114
27675,2393,46331
27676,31572,14378
27677,31572,14367
27678,31572,2252
27679,31572,14366
27680,31572,31604
27681,40051,46477
27682,45726,42749
27683,40108,13187
27684,40108,34919
27685,40108,51169
27686,40108,45313
27687,40108,45569
27688,40108,17830
27689,40108,45824
27690,40108,42668
27691,40108,17908
27692,40108,43926
27693,40108,13191
27694,40108,13190
27695,32511,38453
27696,47234,41269
27697,47234,47233
27698,41269,47233
27699,34586,12868
27700,34592,46302
27701,21646,38441
27702,39766,44957
27703,37912,44249
27704,37912,51262
27705,34600,43774
27706,34600,46654
27707,42753,17816
27708,42753,45241
27709,42753,50153
27710,34599,1935
27711,34616,44165
27712,45872,50258
27713,52382,46331
27714,31414,47854
27715,31414,39452
27716,35586,32499
27717,28393,42555
27718,34634,40627
27719,34633,41108
27720,28401,46762
27721,51756,50825
27722,25572,36264
27723,46326,44069
27724,46326,44895
27725,46326,44896
27726,13028,39257
27727,48060,47310
27728,34637,13142
27729,34637,44476
27730,44662,44783
27731,3005,48723
27732,34668,15210
27733,34662,45285
27734,43115,14620
27735,34676,13334
27736,34676,36048
27737,34676,44738
27738,13334,36048
27739,13334,44738
27740,31265,45446
27741,43526,43741
27742,43101,14179
27743,43101,51116
27744,46813,38151
27745,46813,40344
27746,34699,43895
27747,34699,47287
27748,34696,31061
27749,34696,47450
27750,34696,45860
27751,34695,41474
27752,34701,45843
27753,41361,43102
27754,35948,14863
27755,35948,48257
27756,35948,44103
27757,34703,47969
27758,34763,405
27759,36424,45715
27760,34777,40612
27761,34865,48239
27762,34865,43232
27763,34865,49199
27764,34865,48943
27765,34865,42781
27766,31657,31659
27767,34849,46977
27768,38486,44666
27769,34840,42565
27770,34840,45936
27771,34858,45864
27772,13959,44097
27773,38791,13574
27774,49130,49559
27775,49130,46759
27776,49130,48679
27777,49130,42928
27778,34787,35033
27779,14585,39156
27780,34877,36328
27781,37376,42330
27782,37376,47429
27783,31724,43345
27784,34846,38044
27785,46691,44703
27786,46691,45673
27787,46691,40758
27788,15886,42531
27789,46692,35218
27790,42878,44976
27791,47174,51853
27792,47174,13632
27793,21568,42221
27794,36949,42043
27795,31635,31655
27796,34896,35731
27797,34896,41309
27798,43715,35113
27799,31891,31400
27800,38808,40196
27801,38808,39275
27802,38808,49394
27803,28903,41387
27804,31101,41620
27805,31101,49360
27806,36560,46807
27807,36560,46808
27808,17476,52470
27809,34922,39063
27810,13187,34919
27811,13187,51169
27812,13187,45313
27813,13187,17830
27814,13187,45824
27815,13187,42668
27816,13187,17908
27817,13187,43926
27818,13187,13191
27819,13187,13190
27820,13187,43555
27821,34919,38590
27822,34919,51169
27823,34919,45313
27824,34919,17830
27825,34919,45824
27826,34919,42668
27827,34919,17908
27828,34919,43926
27829,34919,13191
27830,34919,13190
27831,34919,43555
27832,34923,35952
27833,34923,48239
27834,34940,37050
27835,34940,23545
27836,34940,43084
27837,34940,48054
27838,1842,47177
27839,1842,36354
27840,34936,38171
27841,34936,50544
27842,34930,1786
27843,34930,1787
27844,34930,1783
27845,34930,49745
27846,36586,13626
27847,36586,37770
27848,36586,13625
27849,41652,49364
27850,34998,42578
27851,34974,48132
27852,52629,50922
27853,1438,44457
27854,47326,36370
27855,47326,49480
27856,52755,44019
27857,43910,31184
27858,43910,417
27859,43910,38181
27860,43910,31182
27861,43910,45930
27862,43910,49215
27863,36951,16890
27864,35043,49156
27865,31184,417
27866,31184,38181
27867,31184,31182
27868,31184,45930
27869,35038,45877
27870,417,38181
27871,417,31182
27872,417,45930
27873,673,23780
27874,31446,40440
27875,37522,48444
27876,31988,31484
27877,49101,36452
27878,49101,46846
27879,49101,31100
27880,49101,36993
27881,38278,44698
27882,1638,52295
27883,45653,36333
27884,31049,37466
27885,37568,39640
27886,37568,39047
27887,37568,35954
27888,37568,37567
27889,37568,38239
27890,37568,39626
27891,37568,39627
27892,37568,39630
27893,37568,51989
27894,39523,50604
27895,31451,31752
27896,43068,49780
27897,50253,31279
27898,52272,16145
27899,51897,51036
27900,51897,31113
27901,51897,31112
27902,38216,31384
27903,50571,37368
27904,31198,31199
27905,2602,11897
27906,36452,46846
27907,36452,31100
27908,36452,36993
27909,40616,47151
27910,31427,37103
27911,31427,37532
27912,35087,38487
27913,35087,38096
27914,22273,22271
27915,1872,43999
27916,1872,1870
27917,1872,51864
27918,31103,50442
27919,31103,44797
27920,31103,40912
27921,31103,48254
27922,31103,50722
27923,40876,35582
27924,45044,46281
27925,1086,35637
27926,35129,14234
27927,35151,40294
27928,35146,48857
27929,50538,52864
27930,15266,34428
27931,15266,52115
27932,31652,31651
27933,31652,31645
27934,31651,31645
27935,31130,48690
27936,31065,42044
27937,31646,31685
27938,31646,31639
27939,31646,31645
27940,31646,31644
27941,30787,35850
27942,35175,35701
27943,35175,30971
27944,49713,44715
27945,49713,35355
27946,49713,17816
27947,49713,50436
27948,49713,45555
27949,49713,43553
27950,49713,42759
27951,49713,46798
27952,49713,13105
27953,49713,44906
27954,49713,39763
27955,49713,3933
27956,49713,41475
27957,49713,41474
27958,49713,13110
27959,49713,51341
27960,49713,52989
27961,49713,17819
27962,35199,35201
27963,35201,36234
27964,35186,31145
27965,35186,52722
27966,39033,10915
27967,45345,46390
27968,36469,36063
27969,35206,39795
27970,35211,41647
27971,35211,13974
27972,35211,41859
27973,35211,51131
27974,35218,41223
27975,35213,36850
27976,35213,41655
27977,35213,50774
27978,16430,49344
27979,16430,41215
27980,16430,46689
27981,39685,51980
27982,51943,44455
27983,51943,14805
27984,47860,47861
27985,16257,42281
27986,35230,44141
27987,36791,15187
27988,50547,38038
27989,43797,45526
27990,35262,35261
27991,35262,1749
27992,35262,47631
27993,27747,1905
27994,27747,1892
27995,35265,1774
27996,35273,37600
27997,35273,40344
27998,35261,47631
27999,1786,1787
28000,1786,1783
28001,1786,49745
28002,35283,51454
28003,35290,41668
28004,35290,16484
28005,35290,16487
28006,43354,38943
28007,37565,39601
28008,37565,35415
28009,37565,36803
28010,37565,39609
28011,42483,31383
28012,51580,46809
28013,48659,36289
28014,48659,36290
28015,48659,31694
28016,48659,47005
28017,47895,2212
28018,51999,44379
28019,44715,35355
28020,44715,17816
28021,44715,50436
28022,44715,45555
28023,44715,43553
28024,44715,42759
28025,44715,46798
28026,44715,13105
28027,44715,44906
28028,44715,39763
28029,44715,3933
28030,44715,41475
28031,44715,41474
28032,44715,13110
28033,44715,51341
28034,44715,52989
28035,44715,17819
28036,39636,39640
28037,39636,39628
28038,39636,38710
28039,39636,15017
28040,52145,44173
28041,46384,47398
28042,35303,47631
28043,35304,50671
28044,43582,51232
28045,39618,39601
28046,39618,39617
28047,39618,46574
28048,39618,36249
28049,39618,39616
28050,39618,36803
28051,39618,39609
28052,39618,39602
28053,39063,39629
28054,35326,42120
28055,39640,39628
28056,39640,39601
28057,39640,39047
28058,39640,35954
28059,39640,36803
28060,39640,37567
28061,39640,38239
28062,39640,15017
28063,39640,39609
28064,39640,39626
28065,39640,39627
28066,39640,39630
28067,39640,51989
28068,35314,2182
28069,14833,47270
28070,39628,15017
28071,39939,43318
28072,39601,39617
28073,39601,46574
28074,39601,36249
28075,39601,39616
28076,39601,36803
28077,39601,39609
28078,39601,39602
28079,38709,39638
28080,38709,38710
28081,39638,38710
28082,12880,1475
28083,13006,32544
28084,48636,50284
28085,45516,13424
28086,48634,50251
28087,14515,50202
28088,44061,48578
28089,3592,47320
28090,42287,40623
28091,40468,39282
28092,40468,39286
28093,40468,25007
28094,40468,40469
28095,49961,51430
28096,39617,46574
28097,39617,36249
28098,39617,39616
28099,39617,36803
28100,39617,39609
28101,39617,39602
28102,35355,17816
28103,35355,50436
28104,35355,45555
28105,35355,43553
28106,35355,42759
28107,35355,46798
28108,35355,13105
28109,35355,44906
28110,35355,39763
28111,35355,3933
28112,35355,41475
28113,35355,41474
28114,35355,13110
28115,35355,51341
28116,35355,52989
28117,35355,17819
28118,38114,44302
28119,16144,31806
28120,16922,48465
28121,16922,48839
28122,46539,48466
28123,46539,43555
28124,49602,3167
28125,16182,51500
28126,16182,37684
28127,42439,13892
28128,42439,42429
28129,41234,42610
28130,36089,38357
28131,40086,42496
28132,40086,49236
28133,42496,49236
28134,49236,40097
28135,49658,35927
28136,49658,16581
28137,49658,43282
28138,41136,42087
28139,42456,42879
28140,15185,40098
28141,15185,50633
28142,35407,50204
28143,35376,35377
28144,35376,35375
28145,35376,35378
28146,35377,35378
28147,35375,35378
28148,35384,42345
28149,35430,31630
28150,35430,31631
28151,49002,35431
28152,35418,36714
28153,17816,50436
28154,17816,45555
28155,17816,43553
28156,17816,42759
28157,17816,46798
28158,17816,13105
28159,17816,44906
28160,17816,39763
28161,17816,3933
28162,17816,41475
28163,17816,41474
28164,17816,13110
28165,17816,51341
28166,17816,52989
28167,17816,17819
28168,35415,37566
28169,35415,39609
28170,35429,35431
28171,35429,31666
28172,35429,31667
28173,35429,15516
28174,35429,31783
28175,35429,31642
28176,35429,31665
28177,35431,31666
28178,35431,15516
28179,35431,31642
28180,35431,31665
28181,35431,31641
28182,31666,15516
28183,31666,31642
28184,31666,31665
28185,31666,31641
28186,31667,31783
28187,13080,42847
28188,14957,50661
28189,48114,47855
28190,47475,44333
28191,44379,48433
28192,40625,45307
28193,31691,31621
28194,31691,31626
28195,31691,31688
28196,16026,38933
28197,50439,49610
28198,51743,51742
28199,51743,46889
28200,51743,50772
28201,35472,45491
28202,1751,38122
28203,35494,42015
28204,35476,38413
28205,31734,45550
28206,31734,2917
